"customer_id","store_code","department_name","qty","value"
10618,"1","GROCERY 3","2","2.39"
10618,"1","MEAT & POULTRY","1","2.39"
10618,"1","PETROL","1","32.39"
10618,"1","PROVISIONS DAIRY","3","3.15"
10620,"3","BAKERY","3","2.60"
10620,"3","DELICATESSEN","2","3.98"
10620,"3","FRUIT & VEGETABLES","1","1.72"
10620,"3","GROCERY 2","2","0.50"
10622,"1","BAKERY","4","6.04"
10622,"1","BEVERAGES","5","13.60"
10622,"1","CUISINE DE FRANCE/I","2","1.98"
10622,"1","FROZEN","6","8.16"
10622,"1","FRUIT & VEGETABLES","2","1.18"
10622,"1","GROCERY 1","8","13.48"
10622,"1","GROCERY 2","12","8.54"
10622,"1","GROCERY 3","6","7.10"
10622,"1","PROVISIONS DAIRY","8","7.54"
10622,"1","PROVISIONS PREPARED","2","3.58"
10633,"1","BAKERY","1","0.72"
10633,"1","CUISINE DE FRANCE/I","1","1.19"
10633,"1","DELICATESSEN","2","3.70"
10633,"1","FROZEN","2","3.00"
10633,"1","FRUIT & VEGETABLES","2","2.85"
10633,"1","GROCERY 1","2","4.18"
10633,"1","GROCERY 2","12","8.07"
10633,"1","GROCERY 3","1","1.07"
10633,"1","PROVISIONS DAIRY","5","2.66"
10633,"1","SOFT BEVERAGES","1","2.03"
10633,"1","STORE EXPENSES","1","0.67"
10651,"0","BAKERY","1","1.29"
10651,"0","FROZEN","3","3.48"
10651,"0","FRUIT & VEGETABLES","1","0.24"
10651,"0","GROCERY 2","1","1.05"
10651,"0","PROVISIONS DAIRY","1","1.19"
10651,"0","PROVISIONS PREPARED","2","2.50"
10651,"2","BEVERAGES","1","8.50"
10651,"2","CIGARETTES & TOBACC","2","7.44"
10654,"0","BEVERAGES","3","7.65"
10654,"0","NEWSPAPERS & MAGAZI","1","0.60"
10658,"2","CUISINE DE FRANCE/I","1","0.79"
10658,"2","FRUIT & VEGETABLES","1","0.99"
10658,"2","GROCERY 1","4","5.33"
10658,"2","GROCERY 2","1","1.75"
10658,"2","MEAT & POULTRY","2","5.00"
10658,"2","NEWSPAPERS & MAGAZI","2","1.25"
10658,"2","PROVISIONS DAIRY","1","1.19"
10658,"2","PROVISIONS PREPARED","1","0.59"
10669,"1","BAKERY","4","2.64"
10669,"1","FRUIT & VEGETABLES","6","5.88"
10669,"1","GROCERY 1","8","11.54"
10669,"1","GROCERY 2","2","1.04"
10669,"1","PROVISIONS DAIRY","2","1.18"
10669,"1","SOFT BEVERAGES","1","2.55"
10670,"1","CIGARETTES & TOBACC","2","11.99"
10670,"1","GROCERY 3","3","3.87"
10670,"1","PROVISIONS DAIRY","1","1.68"
10673,"1","BAKERY","14","11.56"
10673,"1","BEVERAGES","1","8.50"
10673,"1","FROZEN","10","13.66"
10673,"1","FRUIT & VEGETABLES","7","5.17"
10673,"1","GROCERY 1","10","6.58"
10673,"1","GROCERY 2","16","10.46"
10673,"1","GROCERY 3","6","3.50"
10673,"1","MEAT & POULTRY","2","2.98"
10673,"1","PROVISIONS DAIRY","27","17.82"
10673,"1","PROVISIONS PREPARED","6","5.16"
10673,"1","SEASONAL","4","5.08"
10673,"1","SOFT BEVERAGES","2","0.66"
10676,"1","CONCESSION 5","1","0.04"
10676,"1","FROZEN","1","1.15"
10676,"1","FRUIT & VEGETABLES","4","4.16"
10676,"1","GROCERY 1","2","2.96"
10676,"1","GROCERY 2","4","2.02"
10676,"1","GROCERY 3","2","2.90"
10676,"1","MEAT & POULTRY","2","4.00"
10676,"1","NEWSPAPERS & MAGAZI","1","3.30"
10676,"1","PROVISIONS DAIRY","2","2.42"
10682,"1","BAKERY","1","0.43"
10682,"1","BEVERAGES","1","3.40"
10682,"1","FRUIT & VEGETABLES","5","6.71"
10682,"1","GROCERY 3","1","1.39"
10682,"1","MEAT & POULTRY","3","4.83"
10682,"1","PETROL","1","8.50"
10682,"1","PROVISIONS DAIRY","1","1.19"
10682,"1","PROVISIONS PREPARED","1","2.45"
10696,"3","CUISINE DE FRANCE/I","5","0.99"
10696,"3","GROCERY 1","1","1.69"
10696,"3","GROCERY 2","1","0.51"
10706,"1","BAKERY","5","2.93"
10706,"1","CIGARETTES & TOBACC","4","3.38"
10706,"1","DELICATESSEN","3","1.38"
10706,"1","FRUIT & VEGETABLES","1","0.98"
10706,"1","GROCERY 1","2","2.55"
10706,"1","GROCERY 2","2","2.92"
10706,"1","GROCERY 3","2","2.25"
10706,"1","NEWSPAPERS & MAGAZI","3","4.60"
10706,"1","PROVISIONS DAIRY","10","10.66"
10706,"1","PROVISIONS PREPARED","4","1.66"
10706,"1","SOFT BEVERAGES","2","0.79"
10709,"2","BAKERY","1","0.55"
10709,"2","CUISINE DE FRANCE/I","2","1.78"
10709,"2","DELICATESSEN","4","2.48"
10709,"2","GROCERY 1","1","1.99"
10709,"2","GROCERY 2","2","1.00"
10709,"2","GROCERY 3","6","2.24"
10709,"2","MEAT & POULTRY","3","7.55"
10709,"2","PROVISIONS DAIRY","4","3.78"
10709,"2","PROVISIONS PREPARED","2","2.00"
10712,"1","BEVERAGES","1","13.86"
10712,"1","SOFT BEVERAGES","2","2.04"
10716,"2","BEVERAGES","3","7.63"
10716,"2","DELICATESSEN","1","1.28"
10716,"2","GROCERY 2","2","0.80"
10716,"2","GROCERY 3","1","0.99"
10716,"2","SOFT BEVERAGES","1","0.44"
10718,"2","BAKERY","3","1.64"
10718,"2","CONCESSION BAKERY","7","7.54"
10718,"2","DELICATESSEN","1","2.99"
10718,"2","FROZEN","5","6.97"
10718,"2","FRUIT & VEGETABLES","11","7.53"
10718,"2","GROCERY 2","8","9.09"
10718,"2","GROCERY 3","3","2.52"
10718,"2","MEAT & POULTRY","2","7.11"
10718,"2","PROVISIONS DAIRY","5","4.60"
10718,"2","PROVISIONS PREPARED","5","5.86"
10735,"2","BAKERY","2","1.27"
10735,"2","FRUIT & VEGETABLES","6","4.07"
10735,"2","GROCERY 2","1","1.23"
10735,"2","NEWSPAPERS & MAGAZI","4","1.35"
10735,"2","PAYPOINT","4","60.00"
10735,"2","PROVISIONS PREPARED","1","2.29"
10741,"1","BAKERY","7","4.66"
10741,"1","FROZEN","4","4.68"
10741,"1","FRUIT & VEGETABLES","11","10.29"
10741,"1","GROCERY 1","8","13.92"
10741,"1","GROCERY 2","14","7.86"
10741,"1","GROCERY 3","21","14.71"
10741,"1","GROCERY NONFOOD","1","0.76"
10741,"1","HOMEWARES","1","2.12"
10741,"1","MEAT & POULTRY","3","8.17"
10741,"1","NEWSPAPERS & MAGAZI","2","0.70"
10741,"1","PROVISIONS DAIRY","4","2.67"
10741,"1","PROVISIONS PREPARED","4","4.77"
10741,"1","SOFT BEVERAGES","4","5.53"
10746,"1","BAKERY","3","2.85"
10746,"1","FROZEN","1","1.55"
10746,"1","FRUIT & VEGETABLES","1","0.53"
10746,"1","GROCERY 3","2","1.66"
10746,"1","PROVISIONS DAIRY","10","13.30"
10746,"1","SOFT BEVERAGES","1","0.59"
10747,"2","BEVERAGES","1","2.55"
10751,"1","BEVERAGES","6","23.81"
10751,"1","GROCERY 2","1","2.89"
10751,"1","GROCERY 3","2","1.35"
10751,"1","PROVISIONS DAIRY","2","2.46"
10751,"1","SEASONAL","1","1.69"
10751,"1","SOFT BEVERAGES","1","0.76"
10762,"0","CIGARETTES & TOBACC","5","11.11"
10762,"0","FRUIT & VEGETABLES","1","2.55"
10762,"0","GROCERY 1","2","4.16"
10762,"0","GROCERY 2","3","3.24"
10762,"0","MEAT & POULTRY","1","4.99"
10762,"0","PROVISIONS DAIRY","4","4.76"
10762,"0","PROVISIONS PREPARED","2","3.00"
10767,"0","BAKERY","1","1.05"
10767,"0","BEVERAGES","2","5.09"
10767,"0","CIGARETTES & TOBACC","1","1.96"
10767,"0","GROCERY 2","3","3.38"
10767,"0","GROCERY 3","2","2.00"
10767,"0","PROVISIONS DAIRY","2","2.18"
10768,"1","BAKERY","2","2.49"
10768,"1","BEVERAGES","1","3.40"
10768,"1","CIGARETTES & TOBACC","2","6.00"
10768,"1","FRUIT & VEGETABLES","2","2.32"
10768,"1","GROCERY 2","1","0.89"
10768,"1","GROCERY 3","2","2.36"
10768,"1","NEWSPAPERS & MAGAZI","1","0.65"
10768,"1","PROVISIONS DAIRY","2","2.00"
10768,"1","PROVISIONS PREPARED","1","2.59"
10768,"1","SOFT BEVERAGES","1","0.84"
10769,"2","BAKERY","15","9.15"
10769,"2","FRUIT & VEGETABLES","12","12.59"
10769,"2","GROCERY 1","2","2.42"
10769,"2","GROCERY 2","10","9.36"
10769,"2","GROCERY 3","11","10.03"
10769,"2","PROVISIONS DAIRY","7","6.63"
10769,"2","PROVISIONS PREPARED","5","6.17"
10769,"2","SOFT BEVERAGES","3","2.38"
10770,"2","NATIONAL LOTTERY","2","2.00"
10770,"2","NEWSPAPERS & MAGAZI","2","0.68"
10770,"2","PAYPOINT","4","30.00"
10772,"1","BAKERY","10","2.78"
10772,"1","CUISINE DE FRANCE/I","3","1.77"
10772,"1","FROZEN","1","2.29"
10772,"1","FRUIT & VEGETABLES","5","3.68"
10772,"1","GROCERY 1","13","9.23"
10772,"1","GROCERY 2","2","2.94"
10772,"1","GROCERY 3","6","4.29"
10772,"1","MEAT & POULTRY","3","8.47"
10772,"1","NEWSPAPERS & MAGAZI","1","0.35"
10772,"1","PROVISIONS DAIRY","2","3.48"
10772,"1","SOFT BEVERAGES","2","3.22"
10774,"2","BAKERY","3","1.88"
10774,"2","BEVERAGES","2","5.70"
10774,"2","FROZEN","2","2.64"
10774,"2","GROCERY 1","2","2.29"
10774,"2","GROCERY 3","4","1.18"
10774,"2","PROVISIONS PREPARED","2","2.00"
10774,"2","SOFT BEVERAGES","1","0.44"
10775,"1","BAKERY","17","16.71"
10775,"1","FROZEN","13","22.81"
10775,"1","FRUIT & VEGETABLES","80","74.93"
10775,"1","GROCERY 1","4","5.25"
10775,"1","GROCERY 2","60","42.46"
10775,"1","GROCERY 3","7","8.07"
10775,"1","MEAT & POULTRY","12","30.02"
10775,"1","PROVISIONS DAIRY","56","31.91"
10775,"1","PROVISIONS PREPARED","14","25.58"
10780,"0","BAKERY","1","1.05"
10780,"0","BEVERAGES","1","3.82"
10780,"0","CUISINE DE FRANCE/I","2","1.58"
10780,"0","DELICATESSEN","3","2.34"
10780,"0","FRUIT & VEGETABLES","1","1.39"
10780,"0","GROCERY 1","3","4.19"
10780,"0","GROCERY 2","3","1.70"
10780,"0","GROCERY 3","7","7.62"
10780,"0","NEWSPAPERS & MAGAZI","1","0.15"
10780,"0","PROVISIONS DAIRY","3","2.64"
10781,"0","BEVERAGES","1","3.82"
10781,"0","GROCERY 2","1","0.72"
10781,"0","NEWSPAPERS & MAGAZI","1","0.34"
10781,"0","PAYPOINT","1","10.00"
10781,"0","PROVISIONS PREPARED","1","1.39"
10784,"2","BAKERY","3","3.59"
10784,"2","FRUIT & VEGETABLES","3","3.33"
10784,"2","MEAT & POULTRY","1","3.99"
10784,"2","NEWSPAPERS & MAGAZI","1","0.35"
10784,"2","PROVISIONS PREPARED","3","2.97"
10789,"1","CUISINE DE FRANCE/I","1","1.49"
10789,"1","FROZEN","2","3.74"
10789,"1","NATIONAL LOTTERY","2","17.00"
10789,"1","NEWSPAPERS & MAGAZI","2","1.05"
10789,"1","PROVISIONS DAIRY","1","1.19"
10789,"1","SOFT BEVERAGES","1","0.84"
10795,"1","BAKERY","1","0.87"
10795,"1","BEVERAGES","1","3.40"
10795,"1","CUISINE DE FRANCE/I","1","0.63"
10795,"1","FRUIT & VEGETABLES","13","10.35"
10795,"1","GROCERY 2","6","5.60"
10795,"1","GROCERY 3","2","2.94"
10795,"1","NATIONAL LOTTERY","1","1.00"
10795,"1","NEWSPAPERS & MAGAZI","1","0.52"
10795,"1","PROVISIONS DAIRY","8","5.23"
10798,"2","BAKERY","2","1.50"
10798,"2","DELICATESSEN","1","0.54"
10798,"2","FROZEN","6","7.97"
10798,"2","FRUIT & VEGETABLES","11","10.95"
10798,"2","GROCERY 2","4","1.98"
10798,"2","GROCERY 3","14","6.95"
10798,"2","NEWSPAPERS & MAGAZI","22","17.51"
10798,"2","PROVISIONS DAIRY","3","3.57"
10798,"2","PROVISIONS PREPARED","1","0.69"
10802,"2","BAKERY","2","1.82"
10802,"2","FRUIT & VEGETABLES","6","6.01"
10802,"2","MEAT & POULTRY","2","3.98"
10802,"2","NATIONAL LOTTERY","1","3.00"
10802,"2","NEWSPAPERS & MAGAZI","2","0.85"
10804,"2","BAKERY","6","5.92"
10804,"2","FRUIT & VEGETABLES","7","5.53"
10804,"2","GROCERY 2","4","2.95"
10804,"2","GROCERY 3","1","0.85"
10804,"2","MEAT & POULTRY","1","2.02"
10804,"2","NEWSPAPERS & MAGAZI","1","0.40"
10804,"2","PROVISIONS DAIRY","5","3.71"
10804,"2","PROVISIONS PREPARED","1","1.85"
10811,"0","PAYPOINT","1","40.00"
10822,"1","BAKERY","2","1.25"
10822,"1","CUISINE DE FRANCE/I","1","1.19"
10822,"1","FRUIT & VEGETABLES","8","9.18"
10822,"1","GROCERY 1","5","7.32"
10822,"1","GROCERY 2","8","5.25"
10822,"1","GROCERY 3","6","7.43"
10822,"1","NEWSPAPERS & MAGAZI","1","0.35"
10822,"1","PROVISIONS DAIRY","10","9.56"
10822,"1","SEASONAL","1","1.83"
10822,"1","SOFT BEVERAGES","6","4.44"
10824,"1","CUISINE DE FRANCE/I","1","1.59"
10824,"1","FRUIT & VEGETABLES","2","2.98"
10824,"1","PROVISIONS DAIRY","2","2.77"
10824,"1","PROVISIONS PREPARED","2","4.44"
10824,"1","SOFT BEVERAGES","1","0.89"
10827,"1","CIGARETTES & TOBACC","8","15.85"
10827,"1","FROZEN","3","5.38"
10827,"1","FRUIT & VEGETABLES","1","0.79"
10827,"1","GROCERY 3","1","0.85"
10827,"1","MEAT & POULTRY","2","7.71"
10827,"1","NEWSPAPERS & MAGAZI","2","1.61"
10827,"1","PROVISIONS PREPARED","2","2.00"
10833,"0","GROCERY 1","3","3.78"
10833,"0","GROCERY 3","1","1.17"
10833,"0","MEAT & POULTRY","1","0.97"
10833,"0","PROVISIONS DAIRY","1","0.66"
10833,"0","SOFT BEVERAGES","2","1.96"
10835,"1","CUISINE DE FRANCE/I","1","0.59"
10835,"1","FRUIT & VEGETABLES","3","2.98"
10835,"1","GROCERY 1","1","0.94"
10835,"1","GROCERY 3","1","0.43"
10835,"1","SOFT BEVERAGES","2","1.96"
10844,"1","BAKERY","1","0.87"
10844,"1","GROCERY 3","1","1.49"
10844,"1","PROVISIONS DAIRY","3","2.42"
10849,"2","BAKERY","1","0.55"
10849,"2","CUISINE DE FRANCE/I","1","0.89"
10849,"2","FRUIT & VEGETABLES","2","0.57"
10849,"2","GROCERY 1","1","0.90"
10849,"2","GROCERY 2","9","3.40"
10849,"2","MEAT & POULTRY","1","1.19"
10849,"2","PROVISIONS PREPARED","1","0.47"
10850,"2","BAKERY","2","3.02"
10850,"2","FRUIT & VEGETABLES","1","1.99"
10850,"2","NEWSPAPERS & MAGAZI","2","2.25"
10850,"2","PROVISIONS DAIRY","1","1.74"
10858,"2","BAKERY","8","7.26"
10858,"2","FROZEN","13","16.49"
10858,"2","FRUIT & VEGETABLES","6","5.05"
10858,"2","GROCERY 2","2","2.44"
10858,"2","GROCERY 3","2","0.26"
10858,"2","MEAT & POULTRY","1","1.79"
10858,"2","PROVISIONS DAIRY","7","5.12"
10858,"2","PROVISIONS PREPARED","4","4.66"
10858,"2","SOFT BEVERAGES","3","2.51"
10873,"2","BAKERY","1","0.59"
10873,"2","BEVERAGES","5","28.47"
10873,"2","FRUIT & VEGETABLES","22","17.17"
10873,"2","GROCERY 1","2","1.96"
10873,"2","GROCERY 2","19","19.94"
10873,"2","GROCERY 3","4","9.72"
10873,"2","MEAT & POULTRY","6","13.26"
10873,"2","PROVISIONS DAIRY","6","3.30"
10873,"2","PROVISIONS PREPARED","7","4.20"
10873,"2","SEASONAL","2","4.55"
10874,"2","BAKERY","2","1.98"
10874,"2","CUISINE DE FRANCE/I","2","0.78"
10874,"2","FROZEN","1","1.49"
10874,"2","FRUIT & VEGETABLES","3","4.17"
10874,"2","GROCERY 1","1","3.23"
10874,"2","GROCERY 2","1","0.95"
10874,"2","GROCERY 3","3","0.90"
10874,"2","NEWSPAPERS & MAGAZI","11","8.56"
10874,"2","PROVISIONS DAIRY","4","2.68"
10874,"2","PROVISIONS PREPARED","1","2.07"
10880,"1","BAKERY","2","1.88"
10880,"1","CUISINE DE FRANCE/I","1","0.99"
10880,"1","FROZEN","1","1.15"
10880,"1","FRUIT & VEGETABLES","1","0.89"
10880,"1","GROCERY 1","2","1.39"
10880,"1","GROCERY 2","3","1.97"
10880,"1","GROCERY 3","2","1.66"
10880,"1","NEWSPAPERS & MAGAZI","1","0.43"
10880,"1","PROVISIONS DAIRY","5","5.30"
10880,"1","SOFT BEVERAGES","1","0.92"
10881,"2","BAKERY","1","0.57"
10881,"2","BEVERAGES","2","7.64"
10881,"2","CIGARETTES & TOBACC","6","21.76"
10881,"2","SOFT BEVERAGES","1","0.42"
10882,"0","BAKERY","1","0.55"
10882,"0","CUISINE DE FRANCE/I","1","0.28"
10882,"0","FRUIT & VEGETABLES","12","13.47"
10882,"0","GROCERY 3","1","1.18"
10882,"0","MEAT & POULTRY","3","6.59"
10882,"0","NEWSPAPERS & MAGAZI","2","2.35"
10882,"0","PROVISIONS DAIRY","1","1.69"
10882,"0","PROVISIONS PREPARED","3","4.99"
10883,"1","BAKERY","2","1.39"
10883,"1","CIGARETTES & TOBACC","2","15.30"
10883,"1","DELICATESSEN","2","3.20"
10891,"1","BEVERAGES","1","6.46"
10891,"1","CIGARETTES & TOBACC","1","4.11"
10891,"2","BEVERAGES","1","3.40"
10891,"2","CIGARETTES & TOBACC","1","4.11"
10891,"2","FRUIT & VEGETABLES","4","1.52"
10891,"2","PROVISIONS DAIRY","1","0.39"
10893,"2","FRUIT & VEGETABLES","10","10.20"
10893,"2","GROCERY 2","15","11.63"
10893,"2","GROCERY 3","4","4.09"
10893,"2","MEAT & POULTRY","1","1.75"
10893,"2","PROVISIONS DAIRY","7","6.05"
10897,"1","BAKERY","14","10.41"
10897,"1","DELICATESSEN","4","7.69"
10897,"1","FROZEN","6","5.89"
10897,"1","FRUIT & VEGETABLES","15","17.47"
10897,"1","GROCERY 1","3","9.97"
10897,"1","GROCERY 2","11","4.44"
10897,"1","GROCERY 3","24","13.09"
10897,"1","MEAT & POULTRY","4","5.29"
10897,"1","PROVISIONS DAIRY","19","16.61"
10897,"1","PROVISIONS PREPARED","12","13.62"
10897,"1","SOFT BEVERAGES","8","5.08"
10903,"1","BAKERY","2","1.00"
10903,"1","GROCERY 1","1","0.76"
10903,"1","GROCERY 3","1","0.31"
10903,"1","PROVISIONS PREPARED","1","0.27"
10903,"1","SOFT BEVERAGES","1","0.33"
10905,"0","BAKERY","1","1.05"
10905,"0","FRUIT & VEGETABLES","2","2.13"
10905,"0","MEAT & POULTRY","1","1.99"
10905,"0","PROVISIONS DAIRY","1","0.68"
10911,"1","BAKERY","2","2.31"
10911,"1","FRUIT & VEGETABLES","10","12.08"
10911,"1","GROCERY 1","8","17.63"
10911,"1","GROCERY 2","3","3.21"
10911,"1","GROCERY 3","10","7.29"
10911,"1","MEAT & POULTRY","1","1.48"
10911,"1","NEWSPAPERS & MAGAZI","1","0.42"
10911,"1","PROVISIONS DAIRY","7","8.35"
10911,"1","PROVISIONS PREPARED","3","2.72"
10911,"1","SEASONAL","1","1.69"
10911,"1","SOFT BEVERAGES","8","8.32"
10913,"1","BAKERY","1","0.30"
10913,"1","CIGARETTES & TOBACC","1","4.11"
10913,"1","DELICATESSEN","1","2.29"
10913,"1","GROCERY 1","9","9.28"
10913,"1","GROCERY 2","16","10.83"
10913,"1","GROCERY 3","3","3.90"
10913,"1","NATIONAL LOTTERY","11","18.00"
10913,"1","PROVISIONS DAIRY","2","2.08"
10913,"1","PROVISIONS PREPARED","1","1.55"
10913,"1","SOFT BEVERAGES","1","0.70"
10915,"2","BAKERY","4","4.36"
10915,"2","FROZEN","2","3.74"
10915,"2","FRUIT & VEGETABLES","4","3.11"
10915,"2","GROCERY 1","1","1.27"
10915,"2","GROCERY 2","8","8.57"
10915,"2","GROCERY 3","1","0.94"
10915,"2","MEAT & POULTRY","2","3.50"
10915,"2","PROVISIONS DAIRY","10","10.37"
10915,"2","PROVISIONS PREPARED","1","2.99"
10915,"2","SOFT BEVERAGES","2","1.65"
10921,"1","BAKERY","13","14.93"
10921,"1","FROZEN","3","5.84"
10921,"1","FRUIT & VEGETABLES","9","11.49"
10921,"1","GROCERY 2","7","5.49"
10921,"1","GROCERY 3","14","14.27"
10921,"1","MEAT & POULTRY","4","7.76"
10921,"1","PROVISIONS DAIRY","12","16.01"
10921,"1","PROVISIONS PREPARED","4","5.66"
10921,"1","SOFT BEVERAGES","3","5.24"
10923,"1","BAKERY","1","0.30"
10923,"1","BEVERAGES","3","3.40"
10923,"1","DELICATESSEN","4","2.72"
10923,"1","FROZEN","5","8.19"
10923,"1","GROCERY 1","1","0.28"
10923,"1","GROCERY 2","1","0.34"
10923,"1","GROCERY 3","7","6.82"
10923,"1","MEAT & POULTRY","1","1.59"
10923,"1","PROVISIONS DAIRY","5","3.53"
10923,"1","PROVISIONS PREPARED","1","2.17"
10923,"1","SOFT BEVERAGES","3","3.74"
10926,"0","BEVERAGES","1","2.97"
10926,"0","FRUIT & VEGETABLES","4","3.93"
10926,"0","GROCERY 1","1","2.29"
10926,"0","GROCERY 2","4","2.62"
10926,"0","NEWSPAPERS & MAGAZI","3","1.35"
10926,"0","PROVISIONS DAIRY","5","3.20"
10927,"1","BAKERY","10","6.36"
10927,"1","DELICATESSEN","6","7.97"
10927,"1","FROZEN","12","21.38"
10927,"1","FRUIT & VEGETABLES","7","6.56"
10927,"1","GROCERY 1","13","15.74"
10927,"1","GROCERY 2","19","14.63"
10927,"1","GROCERY 3","21","18.79"
10927,"1","MEAT & POULTRY","3","6.07"
10927,"1","NEWSPAPERS & MAGAZI","5","3.25"
10927,"1","PROVISIONS DAIRY","13","10.91"
10927,"1","PROVISIONS PREPARED","4","4.18"
10927,"1","SOFT BEVERAGES","12","10.56"
10928,"2","BAKERY","5","4.06"
10928,"2","BEVERAGES","2","7.61"
10928,"2","CUISINE DE FRANCE/I","1","0.89"
10928,"2","FRUIT & VEGETABLES","2","1.00"
10928,"2","GROCERY 1","1","1.95"
10928,"2","GROCERY 3","9","10.36"
10928,"2","MEAT & POULTRY","2","3.50"
10928,"2","NEWSPAPERS & MAGAZI","2","0.70"
10928,"2","PROVISIONS DAIRY","5","4.67"
10928,"2","PROVISIONS PREPARED","2","1.59"
10928,"2","SOFT BEVERAGES","9","8.18"
10930,"2","BAKERY","7","5.55"
10930,"2","DELICATESSEN","4","7.70"
10930,"2","FROZEN","1","1.39"
10930,"2","FRUIT & VEGETABLES","6","5.30"
10930,"2","GROCERY 1","5","8.77"
10930,"2","GROCERY 2","5","4.77"
10930,"2","GROCERY 3","9","9.16"
10930,"2","NEWSPAPERS & MAGAZI","2","1.98"
10930,"2","PROVISIONS DAIRY","4","4.06"
10930,"2","PROVISIONS PREPARED","1","1.49"
10930,"2","SOFT BEVERAGES","5","4.58"
10940,"1","FRUIT & VEGETABLES","4","4.46"
10940,"1","GROCERY 1","1","1.80"
10940,"1","GROCERY 3","1","0.59"
10940,"1","MEAT & POULTRY","2","8.04"
10940,"1","PROVISIONS DAIRY","3","3.92"
10947,"3","BEVERAGES","1","1.19"
10947,"3","CUISINE DE FRANCE/I","3","2.40"
10947,"3","FRUIT & VEGETABLES","4","5.56"
10947,"3","GROCERY 2","6","4.89"
10947,"3","GROCERY 3","4","3.29"
10947,"3","MEAT & POULTRY","3","5.59"
10947,"3","NEWSPAPERS & MAGAZI","1","0.40"
10947,"3","PROVISIONS DAIRY","2","0.74"
10947,"3","PROVISIONS PREPARED","2","5.88"
10950,"1","BAKERY","6","2.49"
10950,"1","BEVERAGES","2","6.79"
10950,"1","CIGARETTES & TOBACC","2","8.36"
10950,"1","CUISINE DE FRANCE/I","1","1.18"
10950,"1","FRUIT & VEGETABLES","5","5.83"
10950,"1","GROCERY 3","3","1.83"
10950,"1","MEAT & POULTRY","1","2.50"
10950,"1","NATIONAL LOTTERY","1","5.00"
10950,"1","NEWSPAPERS & MAGAZI","3","1.88"
10957,"1","BAKERY","1","0.99"
10957,"1","BEVERAGES","2","5.10"
10957,"1","GROCERY 1","3","4.23"
10957,"1","GROCERY 2","7","4.63"
10957,"1","GROCERY 3","6","4.88"
10957,"1","MEAT & POULTRY","1","1.25"
10957,"1","NEWSPAPERS & MAGAZI","4","1.59"
10957,"1","PROVISIONS DAIRY","3","3.39"
10957,"1","SOFT BEVERAGES","4","2.38"
10958,"1","FRUIT & VEGETABLES","1","1.27"
10958,"1","MEAT & POULTRY","1","1.39"
10964,"1","BAKERY","2","1.76"
10964,"1","CIGARETTES & TOBACC","1","3.75"
10964,"1","FROZEN","3","4.45"
10964,"1","GROCERY 1","1","1.61"
10964,"1","GROCERY 3","1","0.38"
10964,"1","NEWSPAPERS & MAGAZI","2","0.50"
10964,"1","PROVISIONS DAIRY","1","1.29"
10964,"1","PROVISIONS PREPARED","3","6.69"
10964,"1","SOFT BEVERAGES","1","0.67"
10972,"1","CIGARETTES & TOBACC","1","2.03"
10972,"1","CUISINE DE FRANCE/I","2","1.98"
10972,"1","FROZEN","3","5.00"
10972,"1","FRUIT & VEGETABLES","1","1.79"
10972,"1","GROCERY 3","11","6.00"
10972,"1","NEWSPAPERS & MAGAZI","2","1.30"
10972,"1","PROVISIONS DAIRY","5","2.68"
10972,"1","PROVISIONS PREPARED","1","1.55"
10972,"1","SEASONAL","2","2.37"
10987,"1","BAKERY","1","0.99"
10987,"1","CUISINE DE FRANCE/I","3","1.77"
10987,"1","DELICATESSEN","1","1.24"
10987,"1","GROCERY 2","4","6.02"
10987,"1","GROCERY 3","6","4.54"
10987,"1","PROVISIONS DAIRY","2","1.05"
10987,"1","PROVISIONS PREPARED","1","0.41"
10987,"1","STORE EXPENSES","1","0.84"
10991,"2","BAKERY","1","0.50"
10991,"2","CIGARETTES & TOBACC","1","3.85"
10991,"2","FRUIT & VEGETABLES","1","0.49"
10991,"2","GROCERY 1","3","1.73"
10991,"2","GROCERY 3","2","1.30"
10991,"2","NATIONAL LOTTERY","1","1.50"
10991,"2","PROVISIONS DAIRY","1","1.69"
10991,"2","PROVISIONS PREPARED","2","1.99"
10997,"1","BAKERY","5","1.23"
10997,"1","CUISINE DE FRANCE/I","1","0.99"
10997,"1","DELICATESSEN","1","1.06"
10997,"1","GROCERY 1","1","0.33"
10997,"1","MEAT & POULTRY","4","8.84"
10997,"1","PROVISIONS DAIRY","1","0.68"
10997,"1","SOFT BEVERAGES","2","1.23"
10999,"2","CIGARETTES & TOBACC","5","16.47"
10999,"2","GROCERY 1","5","3.50"
10999,"2","MEAT & POULTRY","2","4.00"
10999,"2","NEWSPAPERS & MAGAZI","1","0.43"
10999,"2","PAYPOINT","1","5.00"
10999,"2","PROVISIONS DAIRY","2","1.87"
11002,"1","BAKERY","7","5.97"
11002,"1","FROZEN","10","15.98"
11002,"1","FRUIT & VEGETABLES","18","18.10"
11002,"1","GROCERY 1","26","18.38"
11002,"1","GROCERY 2","16","12.86"
11002,"1","GROCERY 3","13","11.92"
11002,"1","MEAT & POULTRY","4","9.42"
11002,"1","PROVISIONS DAIRY","8","7.96"
11002,"1","PROVISIONS PREPARED","3","3.19"
11002,"1","SOFT BEVERAGES","2","1.11"
11014,"2","BAKERY","1","1.11"
